Lykill;Póstnúmer;Heiti_nf;Heiti_thgf
2982;340;Bókhlöðustígur;Bókhlöðustíg
2984;340;Búðanes;Búðanesi
24987;340;Búðanesvegur;Búðanesvegi
2986;340;Dvalarheimili aldraðra;Dvalarheimili aldraðra
24468;340;Flugstöðin;Flugstöðinni
2989;340;Frúarstígur;Frúarstíg
2990;340;Garðaflöt;Garðaflöt
2991;340;Gríshóll;Gríshóli
2992;340;Hafnargata;Hafnargötu
2993;340;Hamraendar;Hamraendum
2997;340;Helgafell ;Helgafelli 
24988;340;Helgafell 1;Hlegafelli 1
24989;340;Helgafell 2;Helgafelli 2
2996;340;Helgafell II;Helgafelli II
22688;340;Hjallatangi;Hjallatanga
2999;340;Hofsstaðir;Hofsstöðum
3000;340;Hólar;Hólum
3001;340;Hraunháls;Hraunhálsi
24990;340;Hrísakot;Hrísakoti
3002;340;Hrísar;Hrísum
3003;340;Höfðagata;Höfðagötu
22095;340;Jónsnes;Jónsnesi
3005;340;Kársstaðir;Kársstöðum
3007;340;Kljá;Kljá
3008;340;Laufásvegur;Laufásvegi
3009;340;Lágholt;Lágholti
24301;340;Móholt;Móholti
3012;340;Neskinn;Neskinn
3013;340;Nestún;Nestúni
3014;340;Nesvegur;Nesvegi
23834;340;Norðurás;Norðurási
3016;340;Reitarvegur;Reitarvegi
3017;340;Saurar;Saurum
3019;340;Silfurgata;Silfurgötu
3020;340;Sjávarflöt;Sjávarflöt
24458;340;Skjöldur;Skildi
3023;340;Skólastígur;Skólastíg
3024;340;Skúlagata;Skúlagötu
3025;340;Smiðjustígur;Smiðjustíg
3027;340;Staðarbakki;Staðarbakka
3031;340;Sundabakki;Sundabakka
3034;340;Svelgsá;Svelgsá
3035;340;Tangagata;Tangagötu
3037;340;Tjarnarás;Tjarnarási
22096;340;Tjarnarhólmur;Tjarnarhólmi
3039;340;Vallarflöt;Vallarflöt
3041;340;Víkurflöt;Víkurflöt
3042;340;Víkurgata;Víkurgötu
3045;340;Þingvellir;Þingvöllum
22097;340;Þvervegur;Þvervegi
3047;340;Ægisgata;Ægisgötu
3048;340;Ögur;Ögri
3049;345;Ásgarður;Ásgarði
2975;345;Bentshús;Bentshúsi
3050;345;Flatey;Flatey
3051;345;Gunnlaugshús;Gunnlaugshúsi
24577;345;Hótel Flatey;Hótel Flatey
3052;345;Klausturhólar;Klausturhólum
22099;345;Krákuvör;Krákuvör
22100;345;Læknishús;Læknishúsi
3053;345;Myllustaðir;Myllustöðum
23682;345;Pakkhús;Pakkhúsið
22101;345;Sjávarslóð;Sjávarslóð
22102;345;Skáleyjar;Skáleyjum
3026;345;Sólbakki;Sólbakka
3033;345;Svefneyjar;Svefneyjum
3055;345;Vegamót;Vegamótum
3056;345;Vertshús;Vertshúsi
24763;345;Vesturbúðir;Vesturbúðir
24404;345;Þrísker;Þrískeri
3057;350;Akurtraðir;Akurtröðum
24654;350;Ártún;Ártúni
3058;350;Berg;Bergi
3059;350;Berserkseyri;Berserkseyri
3060;350;Borgarbraut;Borgarbraut
3061;350;Búlandshöfði;Búlandshöfða
3062;350;Dvalarheimili Fellaskjól;Dvalarheimilinu Fellaskjóli
3063;350;Eiði;Eiði
3064;350;Eyrarvegur;Eyrarvegi
3065;350;Fagurhóll;Fagurhóli
3066;350;Fagurhólstún;Fagurhólstúni
3067;350;Fellabrekka;Fellabrekku
3069;350;Fellasneið;Fellasneið
3070;350;Fellsendi;Fellsenda
3071;350;Fossahlíð;Fossahlíð
23766;350;Grund;Grund
3072;350;Grundafjörður;Grundarfirði
3073;350;Grundargata;Grundargötu
3074;350;Gröf;Gröf
3075;350;Gröf IV;Gröf IV
3076;350;Hamrahlíð;Hamrahlíð
3080;350;Hamrar;Hömrum
22103;350;Háls;Hálsi
3077;350;Hellnafell;Hellnafelli
22849;350;Hjarðarból;Hjarðarbóli
3078;350;Hlíðarvegur;Hlíðarvegi
3079;350;Hrannarstígur;Hrannarstíg
3081;350;Kolgrafir;Kolgröfum
3082;350;Kverná;Kverná
22104;350;Kvíabryggja;Kvíabryggju
22106;350;Lárkot;Lárkoti
3083;350;Látravík;Látravík
3084;350;Mýrar;Mýrum
22107;350;Naust;Nausti
24747;350;Neðra-Lá;Neðra-Lá
22108;350;Neðri-Lá;Neðri-Lá
3086;350;Nesvegur;Nesvegi
3087;350;Nýjabúð;Nýjubúð
3088;350;Setberg;Setbergi
3089;350;Skallabúðir;Skallabúðum
3090;350;Smiðjustígur;Smiðjustíg
3091;350;Sólvellir;Sólvöllum
3092;350;Suður-Bár;Suður-Bár
3093;350;Sæból;Sæbóli
3094;350;Vatnabúðir;Vatnabúðum
3095;350;Vindás;Vindási
3096;350;Þórdísarstaðir;Þórdísarstöðum
23589;350;Ölkelduvegur;Ölkelduvegi
3101;355;Bankastræti;Bankastræti
3107;355;Borgarholt;Borgarholti
3108;355;Brautarholt;Brautarholti
3110;355;Brekkustígur;Brekkustíg
3113;355;Brúarholt;Brúarholti
3115;355;Bæjartún;Bæjartúni
3117;355;Dalbraut;Dalbraut
3119;355;Engihlíð;Engihlíð
3120;355;Ennisbraut;Ennisbraut
3121;355;Ennishlíð;Ennishlíð
24267;355;Fossabrekka;Fossabrekku
3123;355;Fossá;Fossá
3134;355;Garðar;Görðum
3132;355;Grundarbraut;Grundarbraut
3138;355;Hábrekka;Hábrekku
3140;355;Hjallabrekka;Hjallabrekku
3141;355;Hjarðartún;Hjarðartúni
3146;355;Holtabrún;Holtabrún
3155;355;Kirkjutún;Kirkjutúni
3156;355;Klif;Klifi
3161;355;Lindarholt;Lindarholti
3168;355;Miðbrekka;Miðbrekku
3170;355;Mýrarholt;Mýrarholti
3172;355;Norðurgarður;Norðurgarði
3173;355;Norðurtangi;Norðurtanga
3174;355;Ólafsbraut;Ólafsbraut
3175;355;Ólafsvíkurhöfn;Ólafsvíkurhöfn
3177;355;Sandholt;Sandholti
3179;355;Skálholt;Skálholti
3180;355;Skipholt;Skipholti
3181;355;Skjaldartröð;Skjaldartröð
3182;355;Snoppuvegur;Snoppuvegi
3186;355;Stekkjarholt;Stekkjarholti
3187;355;Stekkjarvellir;Stekkjarvöllum
3194;355;Túnbrekka;Túnbrekku
3195;355;Vallholt;Vallholti
22480;356;Akrar Hellnum;Ökrum Hellnum
3200;356;Akrar I;Ökrum I
24161;356;Akrar II;Ökrum II
22613;356;Arnarbær;Arnarbæ
22109;356;Arnarfell;Arnarfelli
23884;356;Arnarstapi;Arnarstapa
3098;356;Álfafell;Álfafelli
3099;356;Álftavatn;Álftavatni
3102;356;Barðastaðir;Barðastöðum
3103;356;Bárðarbúð;Bárðarbúð
3104;356;Bjarg;Bjargi
22614;356;Bjarnafoss;Bjarnafossi
3105;356;Bjarnarfoss;Bjarnarfossi
3106;356;Bláfeldur;Bláfeldi
22479;356;Brekkubær Hellnum;Brekkubæ Hellnum
24707;356;Brekkustíg;Brekkustígur
3111;356;Brimbrekka;Brimbrekku
3112;356;Brimilsvellir;Brimilsvöllum
22111;356;Búð;Búð
23843;356;Búðir;Búðum
3116;356;Böðvarsholt;Böðvarsholti
22112;356;Efri-Hrísar;Efri-Hrísum
3118;356;Eiríksbúð;Eiríksbúð
24757;356;Fell;Fell
3122;356;Fjörukaffi;Fjörukaffi
24820;356;Forna-Fróðá;Fornu-Fróðá
3124;356;Foss;Fossi
3125;356;Fróðá;Fróðá
3126;356;Furubrekka;Furubrekku
23407;356;Gaul;Gauli
3127;356;Geirakot I;Geirakoti I
3128;356;Geirakot II;Geirakoti II
23827;356;Geirakot III;Geirakoti III
24333;356;Gilbakka;Gilbakki
3129;356;Gíslabær;Gíslabæ
3130;356;Glaumbær;Glaumbæ
24565;356;Grenhóll;Grenhóli
3131;356;Grund;Grund
24334;356;Grundarslóð;Grundarslóð
3133;356;Gröf;Gröf
3135;356;Hagi;Haga
3136;356;Hamraendar;Hamraendum
23096;356;Hleinar;Hleinum
3142;356;Hlíðarholt;Hlíðarholti
3143;356;Hnausar;Hnausum
23622;356;Hofgarðar ;Hofgörðum
3144;356;Hoftún;Hoftúni
24668;356;Hólkot;Hólkoti
3148;356;Hraunhöfn;Hraunhöfn
3149;356;Hraunsmúli;Hraunsmúla
3150;356;Hrísar;Hrísum
3151;356;Húsanes;Húsanesi
3152;356;Jökulás;Jökulási
24264;356;Jörundarflöt II;Jörundarflöt II
3153;356;Kálfárvellir;Kálfárvöllum
3154;356;Kirkjuhóll;Kirkjuhóli
2720;356;Kleifárvellir;Kleifárvöllum
3157;356;Knörr;Knerri
3158;356;Langholt;Langaholti
3159;356;Laugarbrekka;Laugarbrekku
24692;356;Lindarbrekka;Lindarbrekku
3162;356;Litli-Kambur;Litla-Kambi
3163;356;Lýsudalur;Lýsudal
3164;356;Lýsuhóll;Lýsuhóli
3165;356;Lýsuhólsskóli;Lýsuhólsskóla
3166;356;Malarrif;Malarrifi
3167;356;Mávahlíð;Mávahlíð
3169;356;Miðhús;Miðhúsum
3171;356;Neðri-Hóll;Neðra-Hóli
22113;356;Neðri-Hrísar;Neðri-Hrísum
3178;356;Sjónarhóll;Sjónarhóli
3183;356;Sólbrekka;Sólbrekku
3184;356;Staðarbakki;Staðarbakka
3185;356;Staðastaður;Staðastað
22884;356;Stekkjarvellir;Stekkjarvöllum
3188;356;Stóra-Kambur;Stóra-Kambi
3189;356;Syðri-Knarrartunga;Syðri-Knarrartungu
3190;356;Tjaldbúð;Tjaldbúðum
3192;356;Traðir;Tröðum
3191;356;Tröð;Tröð
3193;356;Tunga;Tungu
24659;356;Tvíoddi;Tvíodda
23541;356;Valabrekka;Valabrekku
3196;356;Vallnaholt;Vallnaholti
24819;356;Varmilækur;Varmalæk
3197;356;Vatnsholt;Vatnsholti
22114;356;Votilækur;Votalæk
22115;356;Ytri-Garðar;Ytri-Görðum
3198;356;Ytri-Knarrartunga;Ytri-Knarrartungu
3199;356;Ytri-Tunga;Ytri-Tungu
3201;356;Ölkelda I;Ölkeldu I
3202;356;Ölkelda II;Ölkeldu II
3203;356;Ölkelda III;Ölkeldu III
3204;356;Öxl;Öxl
3205;360;Bárðarás;Bárðarási
3206;360;Dyngjubúð;Dyngjubúð
22116;360;Eiðhús;Eiðhúsum
3208;360;Gufuskálar;Gufuskálum
24805;360;Hafnarbakki;Hafnarbakka
3210;360;Hafnargata;Hafnargötu
3211;360;Háarif;Háarifi
3213;360;Hella;Hellu
3212;360;Hellisbraut;Hellisbraut
3214;360;Helluhóll;Helluhóli
24261;360;Hlíð;Hlíð
3215;360;Hraunás;Hraunási
3216;360;Hraunprýði;Hraunprýði
3217;360;Ingjaldshóll;Ingjaldshóli
3219;360;Keflavíkurgata;Keflavíkurgötu
3220;360;Klettsbúð;Klettsbúð
3221;360;Laufás;Laufási
24709;360;Melnes;Melnesi
3222;360;Munaðarhóll;Munaðarhóli
3223;360;Naustabúð;Naustabúð
3224;360;Rif;Rifi
3225;360;Selhóll;Selhóli
3226;360;Skólabraut;Skólabraut
3227;360;Smiðjugata;Smiðjugötu
3228;360;Snæfellsás;Snæfellsási
3229;360;Svalbarði;Svalbarða
3230;360;Túnberg;Túnbergi
3231;360;Útnesvegur;Útnesvegi
3232;360;Viðvík;Viðvík
3233;370;Bakkahvammur;Bakkahvammi
3234;370;Borgarbraut;Borgarbraut
3235;370;Brekkuhvammur;Brekkuhvammi
3236;370;Búðarbraut;Búðarbraut
3237;370;Dalbraut;Dalbraut
3238;370;Dalgerði;Dalgerði
3239;370;Dvalarheimilið Silfurtún;Dvalarheimilinu Silfurtúni
3240;370;Fjósar;Fjósum
3241;370;Gunnarsbraut;Gunnarsbraut
3244;370;Holt;Holti
3246;370;Iðjubraut;Iðjubraut
3248;370;Lækjarhvammur;Lækjarhvammi
3249;370;Miðbraut;Miðbraut
3251;370;Silfurtún;Silfurtúni
3398;370;Stekkarhvammur;Stekkarhvammi
3253;370;Stekkjarhvammur;Stekkjarhvammi
3255;370;Sunnubraut;Sunnubraut
3257;370;Vesturbraut;Vesturbraut
3258;370;Ægisbraut;Ægisbraut
21084;371;Akureyjum;Akureyjum
3259;371;Arnarbæli;Arnarbæli
3260;371;Á;Á
3261;371;Álfheimar;Álfheimum
24934;371;Álfhóll;Álfhóli
3262;371;Árbær;Árbæ
3263;371;Ársel;Árseli
3265;371;Ás;Ási
3266;371;Ásar;Ásum
3264;371;Ásgarður;Ásgarði
3268;371;Ballará;Ballará
3269;371;Bessatunga;Bessatungu
22503;371;Bíldhóll;Bíldhól
3270;371;Bjarmaland;Bjarmalandi
3271;371;Blönduhlíð;Blönduhlíð
3272;371;Brautarholt;Brautarholti
3273;371;Brautarholt II;Brautarholti II
3274;371;Breiðabólsstaður;Breiðabólsstað
3275;371;Breiðabólsstaður I;Breiðabólsstað I
2983;371;Breiðabólstaðir;Breiðabólstað
21085;371;Brunná;Brunná
3276;371;Bugðustaðir;Bugðustöðum
3277;371;Búðardalur I;Búðardal I
3278;371;Búðardalur II;Búðardal II
3279;371;Bær I;Bæ I
3280;371;Bær II;Bæ II
2985;371;Drangar;Dröngum
3281;371;Dunkárbakki;Dunkárbakka
3282;371;Dunkur;Dunki
3283;371;Efri-Brunná;Efri-Brunná
3284;371;Efri-Múli;Efri-Múla
24142;371;Eiríksstaðir;Eiríksstöðum
2987;371;Emmuberg;Emmubergi
3285;371;Engihlíð;Engihlíð
3286;371;Erpsstaðir;Erpsstöðum
21094;371;Fellsenda dvalarheimili;Fellsenda dvalarheimili
3287;371;Fellsendi;Fellsenda
3288;371;Fellsendi I;Fellsenda I
3289;371;Foss;Fossi
3290;371;Fremri Brekka II;Fremri Brekku II
3291;371;Fremri-Brekka;Fremri-Brekku
3292;371;Fremri-Hrafnabjörg;Fremri-Hrafnabjörgum
3293;371;Fremri-Hundadalur;Fremri-Hundadal
3294;371;Galtartunga;Galtartungu
3295;371;Geirmundarstaðir;Geirmundarstöðum
3296;371;Geirshlíð;Geirshlíð
3297;371;Gerði;Gerði
3298;371;Giljaland;Giljalandi
3299;371;Gillastaðir;Gillastöðum
3300;371;Glerárskógur;Glerárskógum
3301;371;Goddastaðir;Goddastöðum
3302;371;Gröf;Gröf
3304;371;Gunnarsstaðir;Gunnarsstöðum
3305;371;Hallsstaðir;Hallsstöðum
3306;371;Hamraendar;Hamraendum
3326;371;Hamrar;Hömrum
3307;371;Harastaðir;Harastöðum
3308;371;Harrastaðir;Harrastöðum
3242;371;Harrastaðir II;Harrastöðum II
2994;371;Haukabrekka;Haukabrekku
3309;371;Haukadalsá;Haukadalsá
3310;371;Háafell;Háafelli
2995;371;Háls;Hálsi
3311;371;Heinaberg;Heinabergi
3312;371;Hella;Hellu
3313;371;Hjarðarholt;Hjarðarholti
3314;371;Hlíð;Hlíð
24935;371;Hlíðarendi;Hlíðarenda
24936;371;Hnúkur;Hnúk
3315;371;Hofakur;Hofakri
3317;371;Hornsstaðir;Hornsstöðum
3319;371;Hólar;Hólum
3318;371;Hóll;Hóli
21105;371;Hólmlátrar;Hólmlátrum
24000;371;Hrappsey;Hrappsey
3320;371;Hrappsstaðir;Hrappsstöðum
3321;371;Hróðnýjarstaðir;Hróðnýjarstöðum
3322;371;Hrútsstaðir;Hrútsstöðum
3323;371;Hvammur;Hvammi
3324;371;Hvítidalur;Hvítadal
3325;371;Hvoll;Hvoli
3327;371;Hörðuból;Hörðubóli
3328;371;Höskuldsstaðir;Höskuldsstöðum
3004;371;Innra-Leiti;Innra-Leiti
3329;371;Innri-Fagridalur;Innri-Fagradal
3330;371;Jaðar;Jaðri
3331;371;Jörvi;Jörva
3341;371;Kaldakinn;Köldukinn
3006;371;Keisbakki;Keisbakka
3332;371;Ketilsstaðir;Ketilsstöðum
3333;371;Kirkjuhóll;Kirkjuhóli
3334;371;Kjarláksvöllur;Kjarláksvöllum
21097;371;Kleifar;Kleifum
3335;371;Klifmýri;Klifmýri
3336;371;Kringla;Kringlu
3337;371;Kross;Krossi
3338;371;Kvennabrekka;Kvennabrekku
21106;371;Kvennahóll;Kvennahóli
3339;371;Kverngrjót;Kverngrjóti
3340;371;Kýrunnarstaðir;Kýrunnarstöðum
3342;371;Lambanes;Lambanesi
3343;371;Lambeyrar;Lambeyrum
3344;371;Langeyjarnes;Langeyjarnesi
3345;371;Laugafell;Laugafelli
3346;371;Laugaland;Laugalandi
3350;371;Laugar;Laugum
3347;371;Laugasel;Laugaseli
3349;371;Laugavellir;Laugavöllum
3351;371;Leiðólfsstaðir;Leiðólfsstöðum
3352;371;Leiðólfsstaðir II;Leiðólfsstöðum II
3353;371;Leikskálar;Leikskálum
3354;371;Leysingjastaðir;Leysingjastöðum
3355;371;Lindarholt;Lindarholti
21121;371;Litla Holt;Litla Holti
3356;371;Litla-Vatnshorn;Litla-Vatnshorni
3010;371;Litli-Langidalur;Litla-Langadal
3357;371;Ljárskógar;Ljárskógum
3358;371;Ljósaland;Ljósalandi
3359;371;Lyngbrekka;Lyngbrekku
3360;371;Lækjarskógur;Lækjarskógi
24696;371;Lækur;Læk
3361;371;Magnússkógar;Magnússkógum
3362;371;Magnússkógur II;Magnússkógum II
3363;371;Magnússkógur III;Magnússkógum III
3364;371;Manheimar;Manheimum
3365;371;Máskelda;Máskeldu
3366;371;Miðskógur;Miðskógi
3367;371;Mikligarður;Miklagarði
3368;371;Mjóaból;Mjóabóli
3011;371;Narfeyri;Narfeyri
3369;371;Neðri-Brekka;Neðri-Brekku
3370;371;Neðri-Brunná;Neðri-Brunná
3371;371;Neðri-Hundadalur;Neðri-Hundadal
3372;371;Ormsstaðir;Ormsstöðum
3373;371;Orrahóll;Orrahóli
3374;371;Ólafsdalur;Ólafsdal
3015;371;Ós;Ósi
3375;371;Rauðbarðaholt;Rauðbarðaholti
3376;371;Sauðafell II;Sauðafelli II
21110;371;Sauðhús;Sauðhúsi
24596;371;Saurar;Saurum
3377;371;Saurhóll;Saurhóli
3378;371;Saursstaðir;Saursstöðum
3379;371;Sámsstaðir;Sámsstöðum
3380;371;Sámsstaðir II;Sámsstöðum II
3381;371;Sámsstaðir III;Sámsstöðum III
3382;371;Seljaland;Seljalandi
21126;371;Setberg;Setbergi
3252;371;Skarð;skarð
3384;371;Skarð I;Skarði I
3385;371;Skarð II;Skarði II
3386;371;Skarðsá;Skarðsá
3387;371;Skarfsstaðir;Skarfsstöðum
3388;371;Skerðingsstaðir;Skerðingsstöðum
3390;371;Skógar;Skógum
3389;371;Skógskot;Skógskoti
3391;371;Skriðuland;Skriðulandi
3392;371;Skuld;Skuld
21140;371;Skörð;Skörðum
3393;371;Smyrlahóll;Smyrlahóli
22426;371;Snóksdalur;Snóksdal
3394;371;Sólheimar;Sólheimum
3395;371;Spágilsstaðir;Spágilsstöðum
3396;371;Staðarfell;Staðarfelli
3397;371;Stakkaberg;Stakkabergi
3028;371;Steinatún;Steinatúni
3403;371;Stóra-Tunga;Stóru-Tungu
3401;371;Stóra-Vatnshorn;Stóra-Vatnshorni
3254;371;Stórholt;Stórholti
3402;371;Stórholt II;Stórholti II
21116;371;Stóri Langadalur;Stóra Langadal
3029;371;Stóri-Langidalur;Stóra-Langadal
3399;371;Stóri-Múli;Stóra-Múla
3400;371;Stóri-Skógur;Stóra-Skógi
21137;371;Straumur;Straumi
3405;371;Svarfhóll;Svarfhóli
3406;371;Svínaskógur;Svínaskógi
21138;371;Svínhóll;Svínhóli
3408;371;Sælingsdalstunga;Sælingsdalstungu
3407;371;Sælingsdalur;Sælingsdal
3409;371;Teigur;Teigi
3410;371;Tjaldanes;Tjaldanesi
3411;371;Tjaldanes I;Tjaldanesi I
3412;371;Tjaldanes II;Tjaldanesi II
3413;371;Tunga;Tungu
3040;371;Valshamar;Valshamri
3414;371;Valþúfa;Valþúfu
3415;371;Vatn;Vatni
3416;371;Vífilsdalur;Vífilsdal
3417;371;Vígholtsstaðir;Vígholtsstöðum
24769;371;Víghólsstaðir;Víghólsstaðir
3418;371;Vogur;Vogi
3043;371;Vörðufell;Vörðufelli
21142;371;Ytra Leyti;Ytra leyti
3044;371;Ytra-Leiti;Ytra-Leiti
3419;371;Ytrafell;Ytrafelli
3420;371;Ytri-Fagridalur;Ytri-Fagradal
3421;371;Þorbergsstaðir;Þorbergsstöðum
3422;371;Þrándargil;Þrándargili
3423;371;Þurranes II;Þurranesi II
23983;371;Þurranes l;Þurranesi l
3424;371;Þverfell;Þverfelli
24937;380;Arnórshús;Arnórshúsi
24938;380;Álfaland;Álfalandi
3425;380;Árbær;Árbæ
23517;380;Ásaheimar;Ásaheimum
23516;380;Ásheimar;Ásheimum
3426;380;Bakki;Bakka
3427;380;Barmahlíð;Barmahlíð
23149;380;Bjarkalundur;Bjarkalundi
24939;380;Bjarkarlundur;Bjarkarlundi
3428;380;Borg;Borg
3429;380;Brekka;Brekku
21145;380;Brekka Geiradal;Brekku Geiradal
21147;380;Brekka Gufudalur;Brekku Gufudal
3430;380;Bær;Bæ
3431;380;Djúpidalur;Djúpadal
3432;380;Dvalarheimilið Barmahlíð;Dvalarheimilinu Barmahlíð
23487;380;Fjörður;Firði
3433;380;Fremri-Gufudalur;Fremri-Gufudal
3443;380;Garðar;Görðum
3434;380;Garpsdalur;Garpsdal
3435;380;Gautsdalur;Gautsdal
3436;380;Gillastaðir;Gillastöðum
3437;380;Gilsfjarðarbrekka;Gilsfjarðarbrekku
3438;380;Gilsfjarðarmúli;Gilsfjarðarmúla
23723;380;Glaðheimar;Glaðheimum
3439;380;Grettiströð;Grettiströð
3440;380;Gróustaðir;Gróustöðum
3441;380;Grund;Grund
21169;380;Gröf;Gröf
24759;380;Gufudalsland;Gufudalslandi
3442;380;Gufudalur;Gufudal
3444;380;Hafrafell;Hafrafelli
3445;380;Hamarland;Hamarlandi
21177;380;Hábær;Hábæ
3446;380;Hellisbraut;Hellisbraut
3447;380;Hofsstaðir;Hofsstöðum
3448;380;Hólar;Hólum
24473;380;Hólatröð;Hólatröðum
3449;380;Hríshóll;Hríshóli
24454;380;Hyrningsstaðir;Hyrningsstöðum
3450;380;Höllustaðir;Höllustöðum
3451;380;Ingunnarstaðir;Ingunnarstöðum
3453;380;Kamb II;Kambi II
3452;380;Kambur;Kambi
25018;380;Kaplaskjól;Kaplaskjóli
3454;380;Karlsey;Karlsey
3455;380;Kinnarstaðir;Kinnarstöðum
23168;380;Kirkjutröð;Kirkjutröð
3457;380;Klettur;Kletti
3458;380;Klukkufell;Klukkufelli
24287;380;Krossnes;Krossnesi
24940;380;Litla Brekka 1;Litlu Brekku 1
24941;380;Litla Brekka 2;Litlu Brekku 2
3460;380;Litla-Brekka;Litlu-Brekku
24409;380;Litla-Grund;Litlu-Grund
3461;380;Ljósheimar;Ljósheimum
23343;380;Maríutröð;Maríutröð
3462;380;Mávatún;Mávatúni
3463;380;Mávavatn;Mávavatni
3464;380;Miðhús;Miðhúsum
3465;380;Miðjanes;Miðjanesi
3466;380;Munaðstunga;Munaðstungu
3467;380;Múli;Múla
3468;380;Mýrartunga;Mýrartungu
3469;380;Mýrartunga II;Mýrartungu II
3470;380;Reykhólaskóli;Reykhólaskóla
3472;380;Reykjabraut;Reykjabraut
3473;380;Seljanes;Seljanesi
3474;380;Skálanes;Skálanesi
3475;380;Skáldstaðir;Skáldstöðum
3476;380;Skerðingsstaðir;Skerðingsstöðum
3477;380;Skipatangi;Skipatanga
23408;380;Skólabraut;Skólabraut
3478;380;Sólheimar;Sólheimum
3479;380;Staður;Stað
21188;380;Starfsmannahús;Starfsmannahúsi
3480;380;Stekkjarholt;Stekkjarholti
24773;380;Suðurbraut;Suðurbraut
3481;380;Svarfhóll;Svarfhóli
3482;380;Tindar;Tindum
3483;380;Tindir II;Tindum II
3484;400;Aðalstræti;Aðalstræti
3485;400;Austurvegur;Austurvegi
3486;400;Árbær;Árbæ
3487;400;Árgerði;Árgerði
3488;400;Árholt;Árholti
3490;400;Árnagata;Árnagötu
23873;400;Ártunga;Ártungu
3491;400;Ásgeirsgata;Ásgeirsgötu
24139;400;Birkihvammi;Birkihvammur
3494;400;Brautarholt;Brautarholti
3495;400;Brunngata;Brunngötu
21257;400;Bræðratunga;Bræðratungu
3496;400;Dagverðardalur;Dagverðardal
24677;400;Daltunga;Daltungu
3497;400;Efri-Engidalur;Efri-Engidal
3498;400;Efri-Tunga;Efri-Tungu
3499;400;Engidalur;Engidal
3500;400;Engjavegur;Engjavegi
3501;400;Eyrargata;Eyrargötu
3502;400;Eyrartún;Eyrartúni
3503;400;Fagraholt;Fagraholti
3504;400;Fagrihvammur;Fagrahvammi
3505;400;Faktorshús;Faktorshúsi
23875;400;Fífutunga;Fífutungu
3620;400;Fjarðarstræti;Fjarðarstræti
3507;400;Fremrihús Arnardalur;Fremrihúsum Arnardal
3508;400;Góuholt;Góuholti
24490;400;Góustaðir;Góustaðir
23535;400;Grenilundur;Grenilundi
3509;400;Grundargata;Grundargötu
3510;400;Grunnskólinn Ísafjörður;Grunnskólanum Ísafirði
3511;400;Grænigarður;Grænagarði
3512;400;Hafnarhús;Hafnarhúsinu
3513;400;Hafnarstræti;Hafnarstræti
3514;400;Hafrafell;Hafrafelli
3515;400;Hafraholt;Hafraholti
3516;400;Heimabær;Heimabæ
3517;400;Hjallavegur;Hjallavegi
3518;400;Hlíðarvegur;Hlíðarvegi
24350;400;Hlíf ;Hlíf 
3520;400;Hnífsdalsvegur;Hnífsdalsvegi
3523;400;Hrannargata;Hrannargötu
3525;400;Hraunprýði;Hraunprýði
24410;400;Hrauntunga;Hrauntungu
3527;400;Höfði;Höfða
3528;400;Ísafjarðarflugvöllur;Ísafjarðarflugvelli
3530;400;Kirkjuból III;Kirkjubóli III
21261;400;Kirkjubær;Kirkjubæ
3531;400;Kjarrholt;Kjarrholti
3532;400;Kolfinnustaðir;Kolfinnustöðum
3533;400;Krókur;Króki
24492;400;Laufás;Laufási
3536;400;Lyngholt;Lyngholti
3537;400;Mánagata;Mánagötu
3538;400;Miðtún;Miðtúni
3539;400;Mjallargata;Mjallargötu
3541;400;Mjógata;Mjógötu
3542;400;Mjósund;Mjósundi
3543;400;Móholt;Móholti
3544;400;Múlaland;Múlalandi
21245;400;Neðstakaupstaður Faktorsh;Neðstakaupstað Faktorsh
21239;400;Neðsti kaupstaður;Neðsta kaupstað
3547;400;Njarðarsund;Njarðarsundi
3548;400;Norðurvegur;Norðurvegi
3549;400;Pollgata;Pollgötu
3550;400;Pólgata;Pólgötu
3551;400;Seljaland;Seljalandi
3552;400;Seljalandsbú;Seljalandsbúi
3553;400;Seljalandsdalur;Seljalandsdal
3554;400;Seljalandsvegur;Seljalandsvegi
3555;400;Silfurgata;Silfurgötu
3556;400;Silfurtorg;Silfurtorgi
3557;400;Sindragata;Sindragötu
3558;400;Skeið;Skeiði
3559;400;Skipagata;Skipagötu
3560;400;Skógarbraut;Skógarbraut
3561;400;Skólagata;Skólagötu
24491;400;Skólahús;Skólahúsi
24494;400;Skólavegur;Skólavegi
3608;400;Skutulsfjörður;Skutulsfirði
